id,lat,lon,amenity,opening_hours,brand,brand:wikidata,name,operator,operator:wikidata,brand:wikipedia,operator:wikipedia,socket:type1,access,capacity,fee,socket:tesla,socket:type2,addr:housenumber,addr:street,description,short_name,socket:tesla_supercharger,socket:tesla_supercharger:output,socket:tesla_supercharger_ccs,socket:tesla_supercharger_ccs:output,addr:city,addr:country,addr:postcode,addr:state,source,location,website,authentication:app,authentication:nfc,socket:chademo,socket:chademo:output,socket:type2:output,socket:type2_combo,socket:type2_combo:output,motorcar,note,parking:fee,ref:ocm,socket:type1:output,bicycle,scooter,addr:suburb,alt_name,authentication:none,output,charging_station:output,charge,network,temporary:access,covered,level,source:operator,payment:app,fixme,ref,socket:tesla_destination,socket:tesla_standard,socket:tesla_standard:output,authentication:membership_card,maxstay,socket:tesla_destination:output,payment,voltage,payment:credit_cards,socket:chademo:power,socket:type2_combo:power,manufacturer,operator:website,socket:type2_cable,no:network,payment:contactless,socket:type1_combo,socket:type1_combo:output,bus,hgv,payment:none,motorcycle,amperage,payment:free,not:brand:wikidata,phone:AU,addr:unit,addr:floor,addr:housename,office,phone,start_date,wikidata,wikimedia_commons,wikipedia,survey:date,payment:via_tesla_app,socket:type2:power,socket:j1772,socket:type2:current,socket:type2:voltage,payment:tap_to_pay,socket:type2_cable:current,socket:type2_cable:output,socket:type2_cable:voltage,parking,payment:via_app,socket:wall,url,network:wikidata,socket,indoor,branch,payment:cash,payment:coins,payment:mastercard,payment:visa,check_date,construction,payment:debit_cards,ele,payment:cards,payment:membership_card,payment:qr_code,not:operator:wikidata,socket:unknown,payment:apple_pay,man_made,socket:ccs:output
10007469304,-33.8256295,151.0790514,charging_station,,,,,,,,,,yes,3,no,,3,,,Marina Square,,,,,,,,,,,,,,,,,22 kW,,,yes,,3 hours free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10007505419,-33.7296798,151.0065082,charging_station,,"Tesla, Inc.",Q478214,,,,,,,yes,3,no,,3,,,Castle Towers,Tesla,,,,,,,,,,,,,,,,22 kW,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10007612223,-37.7726024,144.915179,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10010196224,-38.1438691,145.1227188,charging_station,,Jetcharge,,,,,,,,yes,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,Ground level - car park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10011175454,-28.8659126,153.0483802,charging_station,,,,,NRMA,Q6955173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10026076729,-35.7091569,150.1728588,charging_station,,,,,NRMA,Q6955173,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10035347983,-33.7036198,151.2128688,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10042338532,-37.5647424,143.934527,charging_station,,,,,Evie Networks,Q105795220,,,,,4,yes,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048386532,-31.5643351,147.1969608,charging_station,,,,,NRMA,Q6955173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048907994,-37.8347592,140.8026216,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,,,,,,,,,,,,Tesla,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048914044,-36.3138529,146.8386193,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050161556,-33.8359626,151.0848349,charging_station,Mo-Su 06:00-00:00,,,,,,,,,,4,no,,4,,,Rhodes Waterside,,,,,,,,,,,,,,,,,22 kW,,,,,3 hours free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10060883781,-38.3082563,145.1918955,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10062824393,-37.7057324,148.4559951,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10091269880,-33.9678598,151.1060452,charging_station,,,,,Jolt,Q109783503,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10091269881,-33.948437,151.0710625,charging_station,,,,,Jolt,Q109783503,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10091269882,-33.807399,151.0858151,charging_station,,,,,Jolt,Q109783503,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10095102213,-33.8130165,151.1694068,charging_station,,"Tesla, Inc.",Q478214,,,,,,,,,,,,,,Tesla Destination Charger,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10096554725,-42.754782,146.6290095,charging_station,,,,,Electric Highway Tasmania,Q105834331,,,,,,,,1,,,EHT - Maydena,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,24 kW,,Chargefox,,,,,,,5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100811799,-37.6802607,145.1233653,charging_station,,,,,BP Pulse,Q39057719,,,,,,,,,,,BP Pulse,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10118356075,-37.5650496,149.1519705,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10125281319,-12.3746811,130.8699148,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10125281321,-12.4307902,130.860126,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10125281322,-12.4663857,130.8466989,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10136616439,-33.7755511,151.1094379,charging_station,,,,,,,,,,yes,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10147383653,-31.8763974,115.7977393,charging_station,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10156617736,-37.9001349,145.0069973,charging_station,,BP Pulse,Q39057719,,BP Pulse,Q39057719,,,,,,,,,,,BP Pulse,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10159370719,-34.7464753,146.5498937,charging_station,,,,,NRMA,Q6955173,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10161079414,-43.0708845,147.2343632,charging_station,,,,,,,,,,customers,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172694522,-37.5650916,149.1520346,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,,,,,,,,,,,Tesla Supercharger,Tesla,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10177425298,-33.8140858,151.1706842,charging_station,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10180304091,-33.7206902,150.4297454,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10180321115,-33.8848452,151.1492145,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10182377477,-37.0366955,141.2965659,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10182414072,-27.9807754,153.4097005,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184502299,-37.7264375,144.8082128,charging_station,,,,Evie Networks,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184521127,-37.8631061,145.0268501,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184551929,-36.3777087,141.2383789,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184611930,-37.7117289,142.8409671,charging_station,,,,,EVup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184645214,-36.1135121,144.757421,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10196181562,-33.9815934,151.0815506,charging_station,,,,,Jolt,Q109783503,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10203808935,-42.9802655,147.303553,charging_station,,,,,Evie Networks,Q105795220,,,,,2,,,2,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10203818135,-41.251906,147.2166221,charging_station,,,,,Chargefox,Q105775824,,,,,,,,1,,,Bring your own cables,,,,,,,,,,,,,,,,,7 kW,,,,,,,,,,,,,,,,,,,,,,,5115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10203832127,-42.8484746,147.2968239,charging_station,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205558112,-37.1010408,147.5912017,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205699729,-37.8255492,147.6276789,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10208662680,-28.0353151,153.4275587,charging_station,,,,,Evie Networks,Q105795220,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10208698066,-33.8740709,151.1267526,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10218282678,-33.9195544,151.0669461,charging_station,,BP Pulse,Q39057719,,BP Pulse,Q39057719,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10224669726,-37.8808068,145.0225411,charging_station,,,,,Foxcharger,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,
10224669728,-37.8808133,145.0225886,charging_station,,,,,Foxcharger,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,
10224962961,-27.2290784,152.9908938,charging_station,,Woolworths,,,Chargefox,Q105775824,,,,yes,2,yes,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dakabin,,,,,,,,,,,,,,,,
10224962962,-27.2291221,152.9908943,charging_station,,Woolworths,,,Chargefox,Q105775824,,,,yes,2,yes,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dakabin,,,,,,,,,,,,,,,,
10232012344,-33.3628805,151.4443624,charging_station,,,,,BP Pulse,Q39057719,,,,,,,,,,,BP Pulse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10234390097,-34.8892781,138.6558412,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10235078090,-42.5081603,147.9099576,charging_station,,,,,Electric Highway Tasmania,Q105834331,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,24 kW,,Chargefox,,,,,,,5297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q105775824,,,,,,,,,,,,,,,,,,,
10241615471,-42.092485,148.2422011,charging_station,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10250262062,-42.8870084,147.8145103,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10250489983,-34.9160235,138.6315391,charging_station,,,,,Jolt,Q109783503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10258355351,-29.0560795,152.017583,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,,,,,4,,,,,,Tesla Supercharger,Tesla,4,250 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10263943171,-34.7190997,149.9958809,charging_station,,,,,BP Pulse,Q39057719,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10263943172,-34.7184231,150.0006494,charging_station,,,,,BP Pulse,Q39057719,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269247316,-26.6589037,150.1869854,charging_station,,,,,Yurika,Q106234391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10271676341,-37.8377449,145.1347209,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,,,,,12,,,,,,,Tesla,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10296267794,-34.0678179,150.7889593,charging_station,,,,,Chargefox,Q105775824,,,,customers,2,no,,,,,,,,,,,,,,,,,,,,,,,,,,Parking time limited to 60 minutes,,,,,,,,,,,,,,no,,,,,5020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10301768369,-31.8778574,118.1491738,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10309600584,-36.3843671,145.4009851,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,,,,,6,,,,,,,Tesla,6,250 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10312526546,-38.228002,144.3398434,charging_station,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10314029528,-34.0678179,150.7889111,charging_station,,,,,Chargefox,Q105775824,,,,customers,2,no,,,,,,,,,,,,,,,,,,,,,,,,,,Parking time limited to 60 minutes,,,,,,,,,,,,,,no,,,,,4303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10561388116,-41.426075,146.1800703,charging_station,,,,,,,,,,yes,1,no,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10563108217,-34.0532156,150.8236391,charging_station,,,,,BP Pulse,Q39057719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10564461448,-32.701433,152.0626879,charging_station,,"Tesla, Inc.",Q478214,Tesla Destination Charger,Tesla,,,,,,2,,,,,,,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10575852367,-43.4316033,146.9740078,charging_station,,,,,Chargefox,Q105775824,,,,yes,,,,,,,No Telstra phone coverage in area so RFID needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10585020728,-34.8885406,138.6731222,charging_station,,,,,Jolt,Q109783503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10590006365,-33.8109506,150.8503059,charging_station,,,,,BP Pulse,Q39057719,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10597363016,-41.1792402,146.3414448,charging_station,,,,,,,,,,,,,,1,,,may be private?,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10600868218,-34.4440118,116.0358916,charging_station,,RAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10606057530,-37.908123,145.1319018,charging_station,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10607603446,-33.7955368,151.2559187,charging_station,,,,,BP Pulse,Q39057719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
